"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.index","Answer.comments","Answer.surveycode","Approve","Reject"
"363A7XIFV43P5R4VL9W214X39O2VAF","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","17","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3OWEPKL08ATX04VH2I3S6GWPZL5N7M","A1F9KLZGHE9DTA","Approved","Tue Jul 19 09:27:37 PDT 2022","Tue Jul 19 09:43:28 PDT 2022","Fri Jul 22 09:43:28 PDT 2022","Tue Jul 19 11:07:10 PDT 2022","","","951","100% (1/1)","100% (1/1)","100% (1/1)","Hit1_index_data","{}","TASK_DONE_c5ea54b86466946acb046314fbfc5adca"
"363A7XIFV43P5R4VL9W214X39O2VAF","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","17","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3P4RDNWND6NY6YLS6BFX4Y5H4IVJIV","A2N6XKX50Z5VZU","Approved","Tue Jul 19 11:40:26 PDT 2022","Tue Jul 19 11:49:10 PDT 2022","Fri Jul 22 11:49:10 PDT 2022","Tue Jul 19 19:57:47 PDT 2022","","","524","100% (2/2)","100% (2/2)","100% (1/1)","Hit1_index_data","{}","TASK_DONE_c5befc790ca7b4fd4b469ddd4e0d13bdd"
"363A7XIFV43P5R4VL9W214X39O2VAF","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","17","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3PXX5PX6LYFDIX4I6VA3PCYLJ40ABE","A36FOZTY80CQ6G","Rejected","Tue Jul 19 10:19:26 PDT 2022","Tue Jul 19 10:29:10 PDT 2022","Fri Jul 22 10:29:10 PDT 2022","","Tue Jul 19 11:10:13 PDT 2022","Did not enter a single message or complete the game","584","0% (0/1)","0% (0/1)","0% (0/1)","Hit1_index_data","{}","TASK_DONE_d92bf82fd2b6740c781be02cc5e40f726"
"363A7XIFV43P5R4VL9W214X39O2VAF","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","17","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3WRFBPLXRB5FZLUU0602TZK9UJT3N7","AYYSG3O9FNU15","Approved","Tue Jul 19 10:02:00 PDT 2022","Tue Jul 19 10:11:33 PDT 2022","Fri Jul 22 10:11:33 PDT 2022","Tue Jul 19 11:11:59 PDT 2022","","","573","100% (2/2)","100% (2/2)","100% (2/2)","Hit1_index_data","{}","TASK_DONE_c096b1b81fd0e464993117efcb706a12f"
"363A7XIFV43P5R4VL9W214X39O2VAF","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","17","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3X0H8UUIT2596WONIMSQXQ5CFCBWS0","A1PX4CR15QC57J","Approved","Tue Jul 19 11:19:06 PDT 2022","Tue Jul 19 11:27:56 PDT 2022","Fri Jul 22 11:27:56 PDT 2022","Tue Jul 19 19:56:46 PDT 2022","","","530","100% (2/2)","100% (2/2)","100% (1/1)","Hit1_index_data","Great task.","TASK_DONE_df0d70f42311947bb8382a85403538446"
"363A7XIFV43P5R4VL9W214X39O2VAF","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","17","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3YMU66OBIOPOJ1K7SNC979CMCCSHGN","A0505289TSH2NC1YOHYK","Rejected","Tue Jul 19 10:19:02 PDT 2022","Tue Jul 19 10:36:34 PDT 2022","Fri Jul 22 10:36:34 PDT 2022","","Tue Jul 19 11:05:36 PDT 2022","Did not select. But you seem like you could be quite capable at playing the game! please try again at a later time, after we improve the bot a bit","1052","50% (1/2)","50% (1/2)","50% (1/2)","Hit1_index_data","{}","TASK_DONE_ce580f3fe4357445cafa0f437e5d2a63f"
"363A7XIFV43P5R4VL9W214X39O2VAF","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","17","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3Z4AIRP3C7UO1CUJF89S38WAYECX1I","A1T4TJUXGO9NB7","Approved","Tue Jul 19 11:56:19 PDT 2022","Tue Jul 19 12:25:17 PDT 2022","Fri Jul 22 12:25:17 PDT 2022","Tue Jul 19 19:57:27 PDT 2022","","","1738","100% (1/1)","100% (1/1)","100% (1/1)","Hit1_index_data","{}","TASK_DONE_d0b40e9728f794368a589dea4126a4695"
"3MYASTQBG7SVYQBQJKTULI61DZKQDI","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","317HQ483I89UPOCDL97PX5MYD2PINN","AL5MR5NR0VYFI","Approved","Tue Jul 19 13:07:39 PDT 2022","Tue Jul 19 13:12:57 PDT 2022","Fri Jul 22 13:12:57 PDT 2022","Tue Jul 19 20:07:22 PDT 2022","","","318","100% (1/1)","100% (1/1)","100% (1/1)","Hit2_index_data","{}","TASK_DONE_a8ab5f70be83d4be3bc2ad31be6a4d793"
"3MYASTQBG7SVYQBQJKTULI61DZKQDI","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3ATPCQ38J9R9V5XTGNONXNWM4DBYAA","AYYSG3O9FNU15","Approved","Tue Jul 19 09:07:02 PDT 2022","Tue Jul 19 09:33:50 PDT 2022","Fri Jul 22 09:33:50 PDT 2022","Tue Jul 19 11:22:49 PDT 2022","","","1608","100% (2/2)","100% (2/2)","100% (2/2)","Hit2_index_data","{}","TASK_DONE_c2c90d5dc4317472b89f67d0d548faaef"
"3MYASTQBG7SVYQBQJKTULI61DZKQDI","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3DZQRBDBSMWCFYMZ82HOSTUFHJJ3S3","A2PD1J75MLX61W","Rejected","Tue Jul 19 11:24:40 PDT 2022","Tue Jul 19 11:39:33 PDT 2022","Fri Jul 22 11:39:33 PDT 2022","","Tue Jul 19 20:04:55 PDT 2022","did not send any messages, and did not complete task","893","0% (0/1)","0% (0/1)","0% (0/1)","Hit2_index_data","{}","TASK_DONE_de175090489994b7b9dc5796d4c690662"
"3MYASTQBG7SVYQBQJKTULI61DZKQDI","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3E337GFOLAPGTX6IVL7MCT9IYOGNGH","A1W7R6UX8R3IUJ","Approved","Tue Jul 19 09:55:14 PDT 2022","Tue Jul 19 10:01:52 PDT 2022","Fri Jul 22 10:01:52 PDT 2022","Tue Jul 19 11:18:46 PDT 2022","","","398","100% (1/1)","100% (1/1)","100% (1/1)","Hit2_index_data","{}","TASK_DONE_a53a05b010d594a77985a7ef9a96d7f83"
"3MYASTQBG7SVYQBQJKTULI61DZKQDI","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3IGI0VL64814LANGJ4KUH2IKPABON9","A2KVT3ELNZYMD3","Approved","Tue Jul 19 09:18:36 PDT 2022","Tue Jul 19 09:29:30 PDT 2022","Fri Jul 22 09:29:30 PDT 2022","Tue Jul 19 11:21:07 PDT 2022","","","654","100% (1/1)","100% (1/1)","100% (1/1)","Hit2_index_data","{}","TASK_DONE_d967dc498e4e349bbbe5a01485820bf55"
"3MYASTQBG7SVYQBQJKTULI61DZKQDI","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3L4D84MIL09YA3A80TXC4M42482HJS","AQ661KMST1VQF","Approved","Tue Jul 19 20:09:41 PDT 2022","Tue Jul 19 20:26:25 PDT 2022","Fri Jul 22 20:26:25 PDT 2022","Tue Jul 19 21:26:52 PDT 2022","","","1004","100% (1/1)","100% (1/1)","100% (1/1)","Hit2_index_data","{}","TASK_DONE_c2c48ab38f4d84185a780d468f298e851"
"3MYASTQBG7SVYQBQJKTULI61DZKQDI","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3OS46CRSLGGR49QLLZKRAJQ6QDFV64","A3GWRDHAURRNK6","Approved","Tue Jul 19 08:56:51 PDT 2022","Tue Jul 19 09:06:56 PDT 2022","Fri Jul 22 09:06:56 PDT 2022","Tue Jul 19 09:10:24 PDT 2022","","","605","100% (1/1)","100% (1/1)","100% (1/1)","Hit2_index_data","My partner just kept repeating themselves.","TASK_DONE_cfcb486dd74e64d2fa7d3414a6348c963"
"3MYASTQBG7SVYQBQJKTULI61DZKQDI","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3P59JYT76M1O9G3VT289JOL9DOWT26","A2TN88OSQXR15U","Approved","Tue Jul 19 11:23:49 PDT 2022","Tue Jul 19 11:29:38 PDT 2022","Fri Jul 22 11:29:38 PDT 2022","Tue Jul 19 20:06:25 PDT 2022","","","349","100% (1/1)","100% (1/1)","100% (1/1)","Hit2_index_data","{}","TASK_DONE_c5529ecc9e25b4a579ebac869a6d64e00"
"3MYASTQBG7SVYQBQJKTULI61DZKQDI","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3PJUZCGDJ7XGBGW6BDCT2FX05IG89L","A1FHC4Z6QXDQSS","Approved","Tue Jul 19 14:23:45 PDT 2022","Tue Jul 19 14:32:11 PDT 2022","Fri Jul 22 14:32:11 PDT 2022","Tue Jul 19 20:04:04 PDT 2022","","","506","100% (1/1)","100% (1/1)","100% (1/1)","Hit2_index_data","{}","TASK_DONE_df3ddfb3845264a71871a674c0f463e09"
"3MYASTQBG7SVYQBQJKTULI61DZKQDI","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3QECW5O0KIIG8DMIBLA7HVOLXXP5TJ","A2R3MOKCEWW71","Rejected","Tue Jul 19 09:03:05 PDT 2022","Tue Jul 19 09:20:19 PDT 2022","Fri Jul 22 09:20:19 PDT 2022","","Tue Jul 19 09:24:43 PDT 2022","Did not enter any messages in chat, did not select","1034","0% (0/1)","0% (0/1)","0% (0/1)","Hit2_index_data","Useful please approved me","cfacfa1acc1514ba5bbf4a85dca8e3928"
"3MYASTQBG7SVYQBQJKTULI61DZKQDI","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3V0Z7YWSIZH3M87KYX8OK69UA8E2VV","A3PJY7THMUIR4M","Approved","Tue Jul 19 08:26:46 PDT 2022","Tue Jul 19 08:30:05 PDT 2022","Fri Jul 22 08:30:05 PDT 2022","Tue Jul 19 08:39:31 PDT 2022","","","199","100% (1/1)","100% (1/1)","100% (1/1)","Hit2_index_data","{}","TASK_DONE_c350f9f6c96ee47b89feadea0a2532bcc"
"3MYASTQBG7SVYQBQJKTULI61DZKQDI","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3XC1O3LBOT3UA2P338QEYKKIJOFTLN","A96ZVPPP32UDL","Approved","Tue Jul 19 10:31:12 PDT 2022","Tue Jul 19 10:44:54 PDT 2022","Fri Jul 22 10:44:54 PDT 2022","Tue Jul 19 11:21:27 PDT 2022","","","822","100% (1/1)","100% (1/1)","100% (1/1)","Hit2_index_data","Good","TASK_DONE_dcfd95394d97747418967895dcf892f96"
"3BFF0DJK8XTESVM0XEIELM3OY9TSTS","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","336KAV9KYR9KQ22P38V8R5DOSPJY23","A2QV3VKLF4CMDX","Approved","Tue Jul 19 08:57:33 PDT 2022","Tue Jul 19 09:10:20 PDT 2022","Fri Jul 22 09:10:20 PDT 2022","Tue Jul 19 09:13:40 PDT 2022","","","767","100% (1/1)","100% (1/1)","100% (1/1)","Hit3_index_data","Impressive","TASK_DONE_c080c89fffb0c4a89b4c95fa6640dfa3b"
"3BFF0DJK8XTESVM0XEIELM3OY9TSTS","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","34J10VATJGFFSLP511Z61ZH3IDAIQ8","A1N1ULK71RHVMM","Approved","Tue Jul 19 12:49:44 PDT 2022","Tue Jul 19 12:56:58 PDT 2022","Fri Jul 22 12:56:58 PDT 2022","Tue Jul 19 20:03:01 PDT 2022","","","434","100% (1/1)","100% (1/1)","100% (1/1)","Hit3_index_data","I got confused and messed up but then I realized I needed to keep it simple for the computer. It froze with about 2:48 to go and then told me I timed out.","no code given, MTurk ID A1N1ULK71RHVMM"
"3BFF0DJK8XTESVM0XEIELM3OY9TSTS","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","37QW5D2ZRH3YGVS5KJCKJA2QX4BS8I","A107UPWGLFTOH6","Approved","Tue Jul 19 08:39:52 PDT 2022","Tue Jul 19 08:45:45 PDT 2022","Fri Jul 22 08:45:45 PDT 2022","Tue Jul 19 09:00:27 PDT 2022","","","353","100% (1/1)","100% (1/1)","100% (1/1)","Hit3_index_data","{}","TASK_DONE_c8e324d3e812345ba80b02ee8221ae2c0"
"3BFF0DJK8XTESVM0XEIELM3OY9TSTS","36J1BMOAIZ920MFFXHNH8JFSNVCR4Y","Visual Dialogue Game","Chat with a partner to find one object you have in common","game, language, dialogue, chat, research","$0.30","Tue Jul 19 08:26:08 PDT 2022","12","BatchId:4784249;OriginalHitTemplateId:928390912;","1800","259200","Tue Jul 26 08:26:08 PDT 2022","","","3D4CH1LGEBAV4V2OUBOHUSEYTZJ9GO","A28HB7240OFGEW","Approved","Tue Jul 19 10:15:14 PDT 2022","Tue Jul 19 10:19:47 PDT 2022","Fri Jul 22 10:19:47 PDT 2022","Tue Jul 19 11:13:07 PDT 2022","","","273","100% (1/1)","100% (1/1)","100% (1/1)","Hit3_index_data","{}","TASK_DONE_a2ae4e1b9ff89447da339877d6ca1c037"
